dev,token,symbol,create_ts,hit,ath_mc,coverage_s,truncated,sol_ok,quote_mint,launchpad_platform,migrate_s,curve_last_s,n_trades,measurable,n_markets,dev_first_buy_s,dev_first_buy_sol,dev_first_buy_quote,dev_first_buy_tokens,dev_supply_share,dev_same_slot_buyers,dev_fee_first_tx,dev_fee_med_60s,dev_sold_by_60s,dev_sold_share_60s,dev_sold_by_120s,dev_sold_share_120s,dev_sold_by_300s,dev_sold_share_300s,dev_fee_lamports_med,dev_first_sell_s,dev_sold_share_30m,dev_sell_sol_30m,member_first_buy_s,outside_first_buy_s,sol_in_1m,sol_out_1m,net_sol_1m,n_buys_1m,n_wallets_1m,member_buy_by_1m,member_buy_sol_1m,member_buyers_1m,outside_buy_sol_1m,top10_share_1m,n_net_long_1m,sol_in_5m,sol_out_5m,net_sol_5m,n_buys_5m,n_wallets_5m,member_buy_by_5m,member_buy_sol_5m,member_buyers_5m,outside_buy_sol_5m,top10_share_5m,n_net_long_5m,n_price_buckets,peak10_mult,peak10_ts_s,end_mult,mult_30s,max_after_30s,max_after_30s_ts,ahead_30s,mult_60s,max_after_60s,max_after_60s_ts,ahead_60s,mult_120s,max_after_120s,max_after_120s_ts,ahead_120s,mult_300s,max_after_300s,max_after_300s_ts,ahead_300s,peak1_ts_s,peak1_mult,grad_s
retardmode,73ctjbijQsn6yXDHSAj8wF8YV74YgGKpkyxGFyoTpump,MRHATE,1788139859,True,159006.75,1800,False,True,,Pump.fun,,1737.0,143,True,2,0.0,14.691039559999998,14.691039559999998,352694127.579693,0.35269412757969304,1.0,10000.0,10000.0,False,0.0,False,0.0,False,0.0,10000.0,,0.0,0.0,1095.0,0.0,17.700652441,1.5290177140000003,16.171634726999997,4.0,4.0,False,0.0,0.0,3.0096128810000002,1.0,4.0,35.670119097,9.512202053,26.157917043999998,36.0,31.0,False,0.0,0.0,20.979079537000004,0.9666528270755481,20.0,46.0,3.642489488264622,1270.0,3.526918823440714,1.0662807193212551,3.642489488264622,1270.0,3.4160699169194975,1.5879333948031926,3.642489488264622,1270.0,2.2938553343517722,2.269397378003664,3.642489488264622,1270.0,1.6050470153749958,2.4333687887522313,3.642489488264622,1270.0,1.4968916775382808,1270.0,3.642489488264622,1737.0
retardmode,CSRRgTwf9o5KLgguS2M16aEAhV5PUUzfshrAAQ8opump,RETARDIO,1788293226,True,552585.5793591044,1800,False,True,,Pump.fun,,728.0,3787,True,2,0.0,24.550949945,24.550949945,482891155.480965,0.482891155480965,2.0,30000.0,30000.0,False,0.0,False,0.0,False,0.0,30000.0,,0.0,0.0,38.0,0.0,67.293540043,22.013003652,45.280536391,70.0,66.0,True,0.98765432,1.0,41.754935778,0.9213005574115822,43.0,101.33918378,41.971414579,59.367769201,126.0,106.0,True,0.98765432,1.0,75.800579515,0.8850178901850748,53.0,168.0,29.202315600672264,830.0,18.04083897622564,2.3829615361891965,29.202315600672264,830.0,12.2546315402859,4.0370782864989065,29.202315600672264,830.0,7.233527201672752,3.977221996151289,29.202315600672264,830.0,7.342390147930138,4.673715073150253,29.202315600672264,830.0,6.248201942911519,833.0,29.642262322649362,728.0
retardmode,5o9kmr8gEVXzcj5wPRD4LmENBxk33Q8RWsVWgsJTpump,GIGAY,1789235295,False,20777.983,1800,False,True,63LfDmNb3MQ8mw9MtZ2To9bEA2M71kZUUGq5tiJxcqj9,Pump.fun,,,394,True,1,0.0,9.653382404487354,446681.15499999997,197203206.231122,0.19720320623112197,1.0,11000.0,11000.0,False,0.0,True,0.7606367201971358,True,0.7606367201971358,9079.0,96.0,0.7606367201971358,23.234428608625624,417.0,0.0,40.229357008606705,9.96622989786041,30.263127110746296,49.0,37.0,False,0.0,0.0,30.57597460411936,0.7868208882230308,29.0,111.65703707325977,80.42874214330936,31.22829492995041,185.0,119.0,False,0.0,0.0,102.00365466877243,0.5084526782827473,58.0,61.0,3.8311297503818094,90.0,1.6348772883626579,1.6821701219592602,3.8311297503818094,90.0,2.2774924488134465,2.3117095088926005,3.8311297503818094,90.0,1.6572712685760724,2.9310852898997464,3.224828045423716,120.0,1.1002163794196573,2.462301514426528,2.686903034416186,320.0,1.0912160913981193,91.0,4.134214776096663,
retardmode,3QcsBKUe9Vs78W8dKfhaq7KJZoQJRZsTnrWMZPxtpump,GMONAD,1789239412,False,15547.309,1800,False,True,CrAr4RRJMBVwRsZtT62pEhfA9H5utymC2mVx8e7FreP2,Pump.fun,,,119,True,1,0.0,9.780877015255289,41892.65327081,199835747.078708,0.199835747078708,1.0,11000.0,11000.0,False,0.0,False,0.0,True,1.0,377391.5,124.0,1.0,10.906247640165091,,0.0,46.35215296297196,11.348625777154503,35.003527185817454,51.0,35.0,False,0.0,0.0,36.571275947716664,0.7751392830129635,29.0,49.12560263703248,47.522709762508825,1.6028928745236541,61.0,40.0,False,0.0,0.0,39.34472562177719,1.0,3.0,12.0,2.6592629409715207,50.0,0.8424698311849566,1.7135852080079683,2.6592629409715207,50.0,1.551870854477611,2.6592629409715207,2.0604507402481596,70.0,0.774820236277728,1.4682756887427155,1.0027161354456904,130.0,0.6829208868154156,1.0027161354456904,0.8424698311849566,460.0,0.8401877674088619,45.0,2.692805652998609,
retardmode,5TvxfHoP7F5rGZ5HjwhQMu4NNJ5M9qEQo6WE56Xupump,PQ,1789267773,True,746423.69,1800,False,True,GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump,Pump.fun,,480.0,2972,True,2,0.0,47.29057467597376,1906653.48973,573125727.1252,0.5731257271252,0.0,11000.0,11000.0,False,0.0,False,0.0,False,0.0,11000.0,,0.0,0.0,265.0,37.0,54.41281222574544,0.0,54.41281222574544,9.0,6.0,False,0.0,0.0,7.122237549771677,1.0,6.0,131.9213084192895,27.217571691391377,104.7037367278981,132.0,93.0,True,0.9560202450003958,1.0,83.67471349831533,0.8931456751604493,68.0,165.0,71.0259266713501,1660.0,46.86127620319776,1.0,71.0259266713501,1660.0,71.0259266713501,2.331740073191336,71.0259266713501,1660.0,30.460482061424827,2.839844567924254,71.0259266713501,1660.0,25.010497924280955,5.786375031271701,71.0259266713501,1660.0,12.274684286362334,1663.0,86.55407323916862,480.0
retardmode,6UCVtwUzZpCNamgi8SUSvYWejy7U6oS764hy5bQTpump,WOJAK,1789419761,False,75073.961,1800,False,True,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,Pump.fun,,706.0,2572,True,2,0.0,23.65015478887841,51077.922646,385307660.961957,0.38530766096195695,2.0,11000.0,11000.0,False,0.0,True,0.8945312499999986,True,0.8945312499999986,83185.0,73.0,0.8945312499999986,61.012755147054605,139.0,0.0,152.72638453030083,68.38168991723849,84.34469461306234,201.0,155.0,False,0.0,0.0,129.0762297414224,0.7323656789645173,89.0,372.88325188682074,297.8457216265545,75.03753026026624,551.0,365.0,True,2.867366069374762,1.0,346.3657310285676,0.3235098202948022,166.0,174.0,11.565368475210127,1040.0,6.159350016524921,5.645419369074433,11.565368475210127,1040.0,2.0486287588421037,6.7324064973075535,11.565368475210127,1040.0,1.7178654437808216,2.3965323356579367,11.565368475210127,1040.0,4.825876247580447,5.290815339098861,11.565368475210127,1040.0,2.1859331188035673,745.0,11.827690632873441,706.0
retardmode,55RmyrWp3e1KNVbQSie5Wz68YGL4CFtSXLs1dK66pump,MERCURY,1789434983,False,16081.061,1800,False,True,,Pump.fun,,,504,True,1,0.0,4.943819952,4.943819952,151773183.854206,0.151773183854206,0.0,10000.0,4000.0,True,0.7187499999999963,True,0.7187499999999963,True,0.7187499999999963,4000.0,6.0,0.8227594294460954,13.071329806,,1.0,85.047630938,55.62669655999999,29.420934378000005,164.0,132.0,False,0.0,0.0,80.103810986,0.6206396219582797,79.0,92.80354738,86.3072223,6.496325079999991,216.0,151.0,False,0.0,0.0,87.85972742800001,1.0,9.0,19.0,4.196936636914276,30.0,1.1342566388760433,3.3284379647000755,4.196936636914276,30.0,1.2609328103528168,3.316719692701558,2.9366925544930824,60.0,0.885420785167729,2.1756143930858953,2.521959323420957,620.0,1.1591940793532836,1.6218609259223444,2.521959323420957,620.0,1.5549787796920571,34.0,4.635343138417182,
retardmode,8EY3N5r12Ho4PpqTcKKJuyNyX7B11no95cRxmP7Fpump,LEMON,1789435654,False,11977.037,1800,False,True,,Pump.fun,,,414,True,1,0.0,14.779702281,14.779702281,354126888.181831,0.354126888181831,5.0,10000.0,4000.0,True,0.9397826478376413,True,0.9397826478376413,True,0.9397826478376413,4000.0,5.0,0.9397826478376413,20.078686765,,0.0,63.262964583,52.101949882999996,11.161014700000003,120.0,85.0,False,0.0,0.0,47.495607981999996,0.6511424825748396,34.0,107.56092173500002,88.161201118,19.39972061700003,205.0,143.0,False,0.0,0.0,91.793565134,0.6851520592630947,30.0,24.0,2.0287449106673385,120.0,0.7396907668370195,1.221000416656819,2.0287449106673385,120.0,1.6615431763915185,1.2551525514452466,2.0287449106673385,120.0,1.6163333360007421,1.9938409791821323,2.0287449106673385,120.0,1.0175058752677075,1.6746464656757238,1.8675703716752,360.0,1.115202766645813,2.0,2.385688481369908,
retardmode,3daJhunNNgP5KyY9wrnzhLdpsT5KpXaVexdaCPxtpump,SPOON,1789436221,False,9400.6827,1800,False,True,,Pump.fun,,,141,True,1,0.0,19.673212793,19.673212793,424947838.829844,0.424947838829844,3.0,10000.0,7000.0,True,1.0,True,1.0,True,1.0,7000.0,5.0,1.0,21.038967283000005,,0.0,48.670903759000005,44.73398833900001,3.9369154199999983,61.0,56.0,False,0.0,0.0,28.997690966,0.8357294295561619,18.0,48.758311146000004,48.70976001800001,0.048551127999992616,63.0,58.0,False,0.0,0.0,29.085098353000003,1.0,2.0,8.0,1.046336715703602,0.0,0.6185235219172331,1.0336881899830412,0.9035349119885852,30.0,0.8740884540853743,0.8548686315831935,0.7522853445996435,90.0,0.8800011098856575,0.7522853445996435,0.6185235219172331,480.0,0.8221927043473156,0.7522853445996435,0.6185235219172331,480.0,0.8221927043473156,1.0,1.9754543005846192,
slingoor,8LZKRa3f23CrCTwLFRY9jQWRjFQwGiuP46Mk9jytpump,MARVIN,1782768360,True,288118.593346781,1800,False,True,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,pump_agent,,,1230,True,2,0.0,17.025886551826193,1283.950616,247075181.586938,0.247075181586938,5.0,87149.0,87149.0,False,0.0,False,0.0,False,0.0,87149.0,,0.0,0.0,406.0,0.0,279.2998042896707,219.77334098953966,59.52646330013104,277.0,155.0,False,0.0,0.0,262.2739177378445,0.6669900606475371,66.0,315.9012406943858,247.25276530178374,68.64847539260208,330.0,191.0,False,0.0,0.0,298.8753541425596,0.6314514259295076,66.0,114.0,10.885842355729391,1280.0,7.8743247882021485,2.9370430687102083,10.885842355729391,1280.0,3.706395208058651,3.0672344427683105,10.885842355729391,1280.0,3.549074111825783,3.610814771630813,10.885842355729391,1280.0,3.014788363351254,4.022192996038969,10.885842355729391,1280.0,2.706444560579192,1268.0,10.929836239254106,
slingoor,EreHLTHoNetftsiFo7ZEBZWCgFK7d4VkAPbbNUfHpump,FibFrog,1782854531,False,42733.15486873761,1800,False,True,,Pump.fun,,0.0,367,True,2,0.0,17.186876464,17.186876464,390794348.491498,0.39079434849149797,7.0,52463.0,119015.0,True,1.0,True,1.0,True,1.0,80049.0,14.0,1.0,35.447766905,,0.0,184.50934198,162.740094153,21.769247826999987,135.0,108.0,False,0.0,0.0,167.322465516,0.9503281467970365,20.0,212.43292841800002,190.352109607,22.08081881100003,177.0,131.0,False,0.0,0.0,194.26313936300002,0.9999907720584525,13.0,22.0,3.1682472414711658,0.0,0.43359170431423577,1.1134821076091033,1.3498479525278249,130.0,1.212276284731914,0.6702962205851614,1.3498479525278249,130.0,2.0138080912188676,0.7290678197325455,1.3498479525278249,130.0,1.8514710373899221,0.634026148008084,0.500918011113359,500.0,0.7900589158461209,3.0,8.55677267783662,0.0
slingoor,BRwP5xBFTzCGWoNr5nuffFDgx1ou945pQ7Qqkq8kpump,78,1782963039,False,35648.333,1800,False,True,,Pump.fun,,3.0,224,True,2,0.0,35.557246834,35.557246834,581966101.683263,0.5819661016832629,2.0,165242.0,165242.0,True,1.0,True,1.0,True,1.0,165242.0,38.0,1.0,36.691669326,,0.0,138.717764265,112.71641578699999,26.00134847800001,97.0,80.0,False,0.0,0.0,103.160517431,0.7020489353314034,31.0,148.506566665,129.08809015900005,19.418476505999962,118.0,89.0,False,0.0,0.0,112.94931983100001,0.9996611472957038,12.0,18.0,2.8664119144728626,20.0,0.3342278575934728,2.8664119144728626,2.6201722998136896,30.0,0.9140948258636942,0.5357825614783397,0.7156104658655045,70.0,1.335635978690648,0.4678746495394732,0.44886580256727177,130.0,0.9593719236746172,0.3410946753872865,0.3342278575934728,1500.0,0.9798682937925755,4.0,6.13701087323454,3.0
slingoor,33uygG3GWW6v5sgjfhUeVMBTD5H6hj1XwuK6JZM7pump,💀,1782963719,False,58907.162703909824,1800,False,True,,Pump.fun,,961.0,234,True,2,0.0,16.791814735,16.791814735,385034300.765236,0.38503430076523604,0.0,27201.0,62184.0,True,1.0,True,1.0,True,1.0,62184.0,11.0,1.0,25.838363668999996,,0.0,95.203506287,93.30452707599999,1.898979211000011,121.0,98.0,False,0.0,0.0,78.411691552,0.9970274299772307,12.0,95.367289002,95.25119480299998,0.11609419900003104,123.0,99.0,False,0.0,0.0,78.575474267,1.0,4.0,7.0,1.8204916987136888,0.0,0.6514672937042587,0.9382345718784595,0.9733089257599732,30.0,1.0373833526633862,0.8795287062346746,0.6514672937042587,80.0,0.7407004331822629,0.6514672937042587,,,,0.6514672937042587,,,,4.0,3.989504362261127,961.0
slingoor,7HMLeQPDkNCDbVvmQ3gfY1FggUsayafioiuB9WQxpump,BEGFI,1782997289,False,20218.04767350402,1800,False,True,,Pump.fun,,,248,True,1,0.0,18.767123377,18.767123377,412901265.798887,0.41290126579888703,4.0,45068.0,804637.0,True,1.0,True,1.0,True,1.0,804637.0,10.0,1.0,23.542661681,,0.0,83.085509268,73.487531,9.597978267999991,115.0,81.0,False,0.0,0.0,64.318385891,0.813973584978615,25.0,90.147818198,86.97302534899998,3.1747928490000135,137.0,87.0,False,0.0,0.0,71.38069482099999,1.0,10.0,13.0,1.6014535014411144,40.0,0.8937329755909905,0.9639197351239311,1.6014535014411144,40.0,1.6613971507028182,1.1472409029116517,0.9822558151564709,60.0,0.8561896744297948,0.9297938928294613,0.8937329755909905,140.0,0.9612162248896542,0.8937329755909905,,,,2.0,2.0944074795672964,
slingoor,FEJdyNUQeroXwQNqTZGQbjfjdXcVgeeXDCKpAtVdpump,catcall,1785617165,True,215137.83,427,True,True,,Pump.fun,,31.0,9090,True,2,0.0,1.931992888,1.931992888,64866710.33715,0.06486671033715,3.0,5255.0,5255.0,False,0.0,False,0.0,False,0.0,5255.0,,,,105.0,0.0,353.520856224,258.54861734499997,94.97223887900003,631.0,430.0,False,0.0,0.0,351.588863336,0.34509592576682707,304.0,2177.868944343,2026.080856561,151.78808778199982,3784.0,1667.0,True,2.9703557280000004,3.0,2172.966595727,0.2560787174618363,929.0,43.0,55.794434309717985,260.0,41.311774496454014,7.626350498181695,55.794434309717985,260.0,7.316007089238911,15.573713743896654,55.794434309717985,260.0,3.582603046854117,19.981381694470283,55.794434309717985,260.0,2.792321129882561,51.29624565468645,47.88992799211263,300.0,0.9335951857860261,261.0,60.36377472671942,31.0
slingoor,BSCBC5GE7kP6EiDVbHTN5f2ec1bPVV8Tov2zynQApump,dontbuy,1785684542,False,12851.158,1800,False,True,,Pump.fun,,,367,True,1,0.0,0.742432019,0.742432019,25855421.62745,0.02585542162745,4.0,610885.0,610885.0,False,0.0,False,0.0,True,1.0,805442.5,217.0,1.0,1.210648327,,0.0,89.35961815900001,77.44231896599999,11.91729919300002,140.0,123.0,False,0.0,0.0,88.61718614,0.7040026762151095,30.0,104.891848772,99.25707578199999,5.634772990000016,184.0,148.0,False,0.0,0.0,104.149416753,0.8304573726404175,24.0,26.0,2.1880142225990005,0.0,1.222886365384834,1.7696365848881703,2.1471094368157795,40.0,1.213305293951901,2.051255940458262,2.047603929269285,60.0,0.9982196218828933,1.4609766903863335,1.907980579780066,160.0,1.3059623691022264,1.3743589446400348,1.222886365384834,490.0,0.8897867403228683,3.0,3.189142059126763,
slingoor,8rWNVQoFyhWgKfBQGo1o7va5imP9rYT9jNroDqN4pump,OFFICIAL,1785698285,True,3816034.2,1800,False,True,,Pump.fun,,4.0,4956,True,2,0.0,14.075765353000001,14.075765353000001,342638655.444386,0.342638655444386,0.0,305445.0,305445.0,False,0.0,False,0.0,False,0.0,157056.5,,0.0,0.0,138.0,0.0,228.562610696,162.694947017,65.867663679,300.0,242.0,False,0.0,0.0,214.48684534299997,0.7083284126722847,96.0,630.4296453689999,511.139673291,119.28997207799989,1032.0,659.0,True,1.089130432,2.0,615.264749584,0.6151721876512988,356.0,181.0,52.34045265921301,1600.0,45.60350663214563,4.816287663650848,52.34045265921301,1600.0,10.867385072165277,5.00912762490556,52.34045265921301,1600.0,10.449015592849825,7.254885611737946,52.34045265921301,1600.0,7.214511084024463,26.27453073039837,52.34045265921301,1600.0,1.9920604176065309,1605.0,55.038131764418786,4.0
