dev,creator,token,symbol,create_ts,hit,ath_mc,n_tx_30m,n_buys_30m,n_sells_30m,n_wallets_30m,first_tx_ts,create_sig,dev_first_buy_s,dev_first_buy_sol,dev_first_buy_tokens,dev_supply_share,dev_same_slot_buyers,dev_fee_lamports_med,dev_first_sell_s,dev_sold_share_30m,member_first_buy_s,member_first_buyer,member_buyers_n,member_buy_sol_30m,member_first_sell_s,member_sell_sol_30m,kol_first_buy_s,kol_buyers_n,kol_buy_sol_30m,outside_first_buy_s,outside_buy_sol_5m,outside_buy_sol_30m,sol_in_1m,sol_in_5m,sol_in_15m,sol_in_30m,peak_ts_s,peak_price_sol,peak_mult_vs_dev,top10_wallets_share_30m,n_wallets_net_long_30m,x_truncated,x_window_last_s,x_pool_phase,x_curve_last_s,x_quote_mint,x_quote_per_sol_med,x_n_trade_tx_30m,x_n_noop_tx_30m,x_n_transfer_tx_30m,x_trader_ne_feepayer_n,x_dev_n_tx,x_dev_n_buys,x_dev_n_sells,x_dev_buy_sol_30m,x_dev_sell_sol_30m,x_member_buyers,x_member_sellers_n,x_book_ath_mc,x_book_holders,x_book_create_ts
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,Hf8msFKLGJu6wUc4NsNFHafmh4K8LFW2qy8ZmT4vpump,ducknana,1788374662,False,45690.58,6741,2757,1953,1396,1788374662,5uvZ4uht3wUwB5TLbWUNdBBXcWG6P5jSkT2Q1DajarVQdzieNaoyc21xa6nxfG9rgGTBcydoZ69XU2wLGnNEaw3b,0,0.991515998,34271956.398008,0.034271956398007994,1,400000.0,777,0.43749999999998546,,,0,0.0,,0.0,,,,0,16.74871579,832.323445871,15.918200243,17.740231788000003,221.82317708099998,833.314961869,1439,4.4746122394170243e-07,15.466590138396654,0.41545377233102304,342,False,1799,True,1227,,,4686,2055,0,830,3,1,2,0.991515998,2.5068995320000003,,0,45690.58,71,1788374662
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,9Zn8zYFL4akm7qKoFhy7L2pDWJtXP1DFroxjDWw9pump,SOLONLY,1788379856,False,5179.2998,326,161,137,116,1788379856,5UNsJ5VuuTdiXJei8uJn4svCTnfysJvFxygahcZZoWZfWWaxKQVxF6U7qxC28tAhqSKuNgyC41c4b5T7mTdZ3eiv,0,0.991515998,34271956.398008,0.034271956398007994,1,505000.0,,0.0,,,0,0.0,,0.0,,,,0,31.035941966999996,55.849067008,21.034532981999998,32.027457964999996,52.378668261,56.840583005999996,437,5.196153259569678e-08,1.7960611660180104,0.996460391651227,12,False,1546,False,1546,,,298,28,0,18,1,1,0,0.991515998,0.0,,0,5179.2998,1,1788379856
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,9Wg4RthCXwqac5mrzCMbdGMNoPhSHzSMF6k6EkLdpump,happyegg,1788381855,False,9662.858,761,427,339,292,1788381855,3GiYt2np69ZnWAoWqvFCzXqpe2LF9HW2sPP812zsUAc5DXn5hDTTXS6LGeqqsDGfndjUutNQE1PDVmPoJ5egVJd8,0,0.991515998,34271956.398008,0.034271956398007994,5,452500.0,873,1.0,,,0,0.0,,0.0,,,,0,19.584914269,97.04642059048336,14.325738620999998,20.576430267000003,97.932819111,98.03793658848336,507,9.625421684266167e-08,3.327046996125329,0.8816015253465291,36,False,1462,False,1462,,,761,0,0,111,2,1,1,0.991515998,1.30856954,,0,9662.858,9,1788381855
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,J34mGmmwY2rLCaJ2qgwBcq1cmyRL3H7nXZn97Cnfpump,ETH,1788394022,False,9097.2734,653,368,289,250,1788394022,2U5fWXoUeYeSJE67YKGSkGGHD4Qnxu2HMdeTMVk6gN6VuzCAjsFiDrqU2Enn1nqAFR8NLs5WtavRM9rhXtu65noV,0,0.991515998,34271956.398008,0.034271956398007994,1,452500.0,685,1.0,,,0,0.0,,0.0,,,,0,25.216460652,97.69716494386067,18.914715436999998,26.20797665,98.68868094186067,98.68868094186067,481,9.083515222250646e-08,3.1397359020486126,0.9334328163848064,22,False,1672,False,1672,,,653,0,0,82,2,1,1,0.991515998,1.21917645,,0,9097.2734,7,1788394022
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,HDQ39qQB451uMK8A9of8PniDf9E9YEH9hKT81qQ9pump,swingdog,1788405961,False,9825.7376,657,354,306,263,1788405961,25gJuA1HbndFM8cAXAhH52G49aGYL3MrCsyePA3MCfegAn7RWCm54GGzRxgYufYWmGc4h8dp2X95siJ9mjyCpQQ7,0,0.991515998,34271956.398008,0.034271956398007994,2,452500.0,703,1.0,,,0,0.0,,0.0,,,,0,15.521340580000002,92.59661718758899,12.494609058000002,16.512856578,93.588081715,93.58813318558899,389,9.682536425303025e-08,3.3467888249858526,0.9341857710779214,24,False,1750,False,1750,,,657,0,0,111,2,1,1,0.991515998,1.150656076,,0,9825.7376,7,1788405961
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,EKNxuomLtWF26fQNRaZoPhftFpRQm5rvQw4BMSZepump,biip,1788411548,False,8001.169,254,132,121,116,1788411548,4gXaQoWfF6d3Q22dDAmSEERMSWLsRewcEGjmvvbX6vU6KsGigJWmUqwWqtjCWwQidzSryjD2r2sQvPJCR44LhYCR,0,0.991515998,34271956.398008,0.034271956398007994,2,505000.0,,0.0,,,0,0.0,,0.0,,,,0,11.947330802000002,56.198062026,6.593146327000001,12.9388468,51.218662140999996,57.189578024,685,6.741231801381634e-08,2.330120772956164,0.9950757830968516,14,False,1578,False,1578,,,253,1,0,29,1,1,0,0.991515998,0.0,,0,8001.169,5,1788411548
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,25h1Swr5gZADbxCjg5gjLjHYm484vuEkY255JntHpump,BOT,1788415236,False,4672.9306,127,67,60,59,1788415236,51okKCcz3jQSMiDTw5srRdkfWYvYKKHHtzfjd3LdPEBQvJtdtAwcSewirr5ShXcGQQD46zu4JxyM7m3iH4mjHNtf,0,0.9891912800000001,34194029.850746,0.034194029850745995,3,502500.0,36,1.0,,,0,0.0,,0.0,,,,0,14.089297501000003,14.188501669,12.580494567,15.078488781,15.176516617,15.177692949,2,4.603160987282047e-08,1.5912051328122476,1.0,4,False,1279,False,1279,,,127,0,0,2,2,1,1,0.9891912800000001,1.478867509,,0,4672.9306,1,1788415236
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,5eSi91KW2N3qFncTCK61ALt2CN5e33RfLxD29hAapump,initials,1788418249,False,10465.124,685,387,300,264,1788418249,5rW9JimSnn8YGrZJieJUvnZpd77dMo2phVNZq3UgErfd4s3uXF37pYxXYiR9wSKYJQoAGgjxMxDLo1dNHLvtrcBc,0,0.9893456000000002,34199203.154141,0.034199203154141,3,1000000.0,,0.0,,,0,0.0,,0.0,,,,0,26.502855773,122.33537124683387,19.058585410000003,27.492201373,70.590025305,123.52224770883387,1257,9.724984675419079e-08,3.361683991777646,0.719262385601325,65,False,1777,False,1777,,,685,0,0,119,3,3,0,1.186876462,0.0,,0,10465.124,9,1788418249
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,7Hdf2LBU9kY6VvEENPozeJu6MsrsPxDuMqJxqgycpump,GOAT,1788425227,False,4916.1886,163,81,82,74,1788425227,wqDor7KFczDtjxg9kZRWSkeBCiksYjUUrYPPPkyz63g9z4ABTHaxXwnFzrfyZQKfrV9dNzjdLzvZL1fSaCDe3jG,0,0.991515998,34271956.398008,0.034271956398007994,1,452500.0,1298,1.0,,,0,0.0,,0.0,,,,0,23.584222664,33.017813234,15.888671807000001,24.575738662,33.960406391,34.009329232,78,4.814024716720526e-08,1.663977641542589,1.0,5,False,1332,False,1332,,,163,0,0,8,2,1,1,0.991515998,1.049555021,,0,4916.1886,1,1788425227
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,CbyTNf7UPzvewHh4Zp6umogM2RWahhmGRJWLJnPwpump,biketyson,1788433686,True,11487988.76212928,2989,1721,1274,917,1788433686,WQK8cLUgDzSHKfGbdDMGoDDs2Tfn1CsKtUz5mob86t493yh6AtKRp3sQ9Vx2U7sm1HeWXeN5PK9V6diT18UdrBt,0,0.991515998,34271956.398008,0.034271956398007994,2,400000.0,428,0.7187499999999952,,,0,0.0,,0.0,,,,0,17.146089169,508.80795654935696,13.71289143,19.224024917999998,366.13675940100006,510.8858922983569,724,2.942266546356347e-07,10.170005425171395,0.37574590278227726,283,False,1799,False,1799,,,2989,0,0,580,6,3,3,2.077935749,6.215133423,,0,11487988.76212928,10787,1788433686
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,RkoMaXdfMWrE2ehSoS69XgHrYVoMvnbnQSj3jaRpump,GAPE,1788447057,False,5013.5167,176,52,56,50,1788447057,55LmhRwnjL334wk2QqXkyZhH6CQ9c1FFEpVxwFq9faLXZfxioN9znhSeswLCL9Pnqak5nhTuiJhyDerQUgu1x1jm,0,0.991515998,34271956.398008,0.034271956398007994,4,752500.0,343,1.0,,,0,0.0,,0.0,,,,0,19.639287368,19.639287368,17.243293324,20.630803366000002,20.630803366000002,20.630803366000002,141,4.838834791210869e-08,1.6725532953180149,,0,False,352,False,352,,,108,68,0,1,2,1,1,0.991515998,1.013989891,,0,5013.5167,1,1788447057
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,AHTMvBvrFsJc4AYQoP5HUSdgvEY22s7VXFttjfWTpump,oversold,1788449085,False,9295.1406,542,270,237,201,1788449085,27GjS7wvV4yp2XHiwKg8atS3WGqMKtSP514ifJXZrA8YAk6TxkTfM8cNoN2BtAjG6T5KBdub4pv9j7EeeyGgkkqG,0,0.991515998,34271956.398008,0.034271956398007994,3,452500.0,784,1.0,,,0,0.0,,0.0,,,,0,21.446052068999997,78.93185640300001,19.114603269,22.437568067,76.578802793,79.923372401,505,8.796207931548465e-08,3.0404275403112666,0.9729102792124573,21,False,1765,False,1765,,,507,35,0,72,2,1,1,0.991515998,1.31279846,,0,9295.1406,8,1788449085
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,A2ZJnKfzNxPVUbEj72eM6XiTqoA66zueYdYPLcsepump,IBRN,1788452668,False,8972.8922,703,360,289,252,1788452668,5gR3E4BGiQ4PXxjEZvYY7w7CgDc3m9d3pJt7eY9PYdx6YoxZMrYLQK2oH4gX8Jmzy7JPT4ewg9hH1rcp3dB9zaWj,0,0.991515998,34271956.398008,0.034271956398007994,4,505000.0,,0.0,,,0,0.0,,0.0,,,,0,29.626891098,95.71098432599999,21.363382836000003,30.618407096000002,92.228541283,96.702500324,515,8.605361841186546e-08,2.974461192811002,0.9488964887891262,23,False,1776,False,1776,,,649,54,0,96,1,1,0,0.991515998,0.0,,0,8972.8922,4,1788452668
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,C4pwctCk7V6gBSUz4dypYezDEgSzbBmrTmpUMBPYpump,Catiban,1788467124,False,5745.503,195,72,68,58,1788467124,128EjfQyjcCM3ZbDYJ7wm3DUxnngViAWvZvjfUan67tzd42WUsPF4w9D3DbkVejQdLVAQSAkKGkwLjiPojKftQaz,0,0.991515998,34271956.398008,0.034271956398007994,3,752500.0,915,1.0,,,0,0.0,,0.0,,,,0,26.840718012000004,28.165868109,17.170719325999997,27.83223401,29.157384107,29.157384107,297,5.3824226425341405e-08,1.8604455651010186,1.0,3,False,1224,False,1224,,,140,55,0,4,2,1,1,0.991515998,1.040802794,,0,5745.503,2,1788467124
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,67SCuFsyYgVUpGx4XWjPRZRbAhzMxF8kSxr1WxtNfUn3,MAC,1788642021,False,5885.6358,12,2,0,2,1788642021,,0,0.00016748236236916836,47409691.640514,0.047409691640514,1,35000.0,,0.0,,,0,0.0,,0.0,,,,0,0.0033599986376308317,0.0033599986376308317,0.003527481,0.003527481,0.003527481,0.003527481,,,,1.0,2,False,125,False,125,,,1,0,11,1,1,1,0,0.00016748236236916836,0.0,,0,5885.6358,4,1788642021
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,DRXBmT2SZri7L7XsJ8Udz7oUhfNyjowhJPfavA8fLijP,ZUPERCYCLE,1788715028,False,22130.015,482,2,0,2,1788715028,,0,0.00020496165156668714,58000025.580787,0.058000025580787005,1,20086.0,,0.0,,,0,0.0,,0.0,,,,0,0.0033225193484333125,0.0033225193484333125,0.003527481,0.003527481,0.003527481,0.003527481,,,,1.0,2,False,1759,False,1759,,,1,0,481,1,2,1,0,0.00020496165156668714,0.0,,0,22130.015,7,1788715028
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,AjToeC9PjBK7NnHG8xFz3bwu3UZLQC37LfyPjUDRpump,MelonMusk,1788722970,True,165714.22825207206,4855,2922,1908,1422,1788722970,j2cp5f4jtjf155m1GRLtCvKU3QXGXK3G5wWthTrJ31SwpFdKLdjYb9UR9L8FJWaDn4PzhRTYc9UopruuJ9c3PPs,0,1.980528808,66401601.740007,0.066401601740007,1,452500.0,528,0.1558757644962784,,,0,0.0,,0.0,,,,0,176.27561168300002,690.025538585,25.443369400999998,178.256140491,513.646365552,692.0060673930001,1782,4.090349906090655e-07,13.713801301167779,0.30138240369709407,581,False,1800,False,1800,,,4823,32,0,786,2,1,1,1.980528808,3.461087181,,0,165714.22825207206,621,1788722970
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,7YkVB7wohCf51NFWMWY2h6FHpJsYa8VZVDvAczx8pump,thewok,1788749173,True,118964.47,556,267,196,197,1788749173,stVoFUdUqa8Nj9huAw6ZiDjA8kmqScg4MDUxzrg1efeuptuZdBLo1AEXXsUaBr9QpHdipHMUcj4Edh5akZKd4om,0,0.991363637,34271956.398008,0.034271956398007994,2,505000.0,,0.0,,,0,0.0,,0.0,,,,0,26.221550073000003,105.224912369,19.773398025000002,27.21291371,47.731933737,106.216276006,1008,1.0582437705149668e-07,3.6584037388444703,0.6781800337149148,61,False,1735,True,1735,,,463,93,0,38,1,1,0,0.991363637,0.0,,0,118964.47,277,1788749173
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,DxPYLrg7skfnfcYyD5piD6R53FFMmCLHrL2b6GzTv7nL,BABYLMAO,1788763712,False,15390.455,43,2,0,2,1788763712,,0,0.00031964636706970686,90362795.20054,0.09036279520054001,1,17852.5,,0.0,,,0,0.0,,0.0,,,,0,0.0032078346329302925,0.0032078346329302925,0.0035274809999999994,0.0035274809999999994,0.0035274809999999994,0.0035274809999999994,,,,1.0,2,False,1754,False,1754,,,1,0,42,1,2,1,0,0.00031964636706970686,0.0,,0,15390.455,5,1788763712
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,AFNHhHDorwwitTFyVCWYgWDDJD5FE2dkrQYjdswqpump,Hunter,1788801442,True,137418.74,4762,2459,1710,1495,1788801442,ehYDspnWtx7auH6an77S3nzS61kooRkAMDHsZnVxWSmdS3fs6nt2xMBJjz1kujyRDR32YoXVx8f4mfgJHxPzK2P,0,1.980528808,66401601.740007,0.066401601740007,0,452500.0,1146,0.14458085623583317,79,0xPromiser,1,0.009876542,,0.0,,,,1,59.94198611200001,700.8798374983002,43.75412362000001,61.93239146200001,226.042942624,702.8702428483002,1249,5.289369583906756e-07,17.73377954148309,0.2869428201115193,585,False,1800,True,1125,,,4154,608,0,992,2,1,1,1.980528808,3.8102947270000005,0xPromiser,0,137418.74,467,1788801442
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,8K3XJQPz5rcu5qd4LLLeFrF6koccQnMMYoqtWm7Cpump,duve,1788886065,False,21700.739,2408,1327,996,816,1788886065,euX4PTPsVcBPqA3SZWTfhqd2bJB3GfHYn5eYBcG3TSQq9g8ixqYsnGsb7Ch3YtaW2eRsC5eLvWkugYY2vSaBdTN,0,0.991363637,34271956.398008,0.034271956398007994,6,452500.0,387,0.25,769,0xPromiser,1,0.888888888,,0.0,,,,0,115.353205997,371.064551204,64.31478154999999,116.34456963400001,281.259966293,372.944803729,902,2.068197520679588e-07,7.149866366462167,0.417016685619355,188,False,1793,False,1793,,,2320,88,0,353,2,1,1,0.991363637,1.038553261,0xPromiser,0,21700.739,21,1788886065
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,CcC2KDMH7jCJuXTrwrCbAtuVjXVuY7Thv6t67vCtHms4,AAPLTOP,1788953932,False,20644.702,848,2,0,2,1788953932,,0,0.0003205627787665624,90621135.164499,0.090621135164499,1,3370.0,,0.0,,,0,0.0,,0.0,,,,0,0.0032069182212334374,0.0032069182212334374,0.003527481,0.003527481,0.003527481,0.003527481,,,,1.0,2,False,1798,False,1798,,,1,0,847,1,3,1,0,0.0003205627787665624,0.0,,0,20644.702,18,1788953932
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,3CwVrRx5kvvBNBKf8vMPxSzCFAdZ1DpHdcJyjiUUbwmD,Keanu,1788981760,False,20521.138,1808,1021,731,694,1788981760,55p5ydAzuUQb7KVccYQ6hvET86e3xfHdth7x4e4hTmKMfHT3BNEEpYRCP5p7CzS5HYtEvbNBZHbwuwhNMpRS8RZ3,0,1.778439216,60000000.0,0.06,6,42173.5,,0.0,,,0,0.0,,0.0,,,,0,77.90234699300001,267.5600022402607,48.52175062199999,79.680786209,227.2475005632607,269.83214935726073,391,1.9823679128654972e-07,6.688003374073699,0.5210018649567835,205,False,1800,False,1800,,,1750,58,0,289,4,2,0,2.272147117,0.0,,0,20521.138,23,1788981760
