dev,creator,token,symbol,create_ts,hit,ath_mc,n_tx_30m,n_buys_30m,n_sells_30m,n_wallets_30m,first_tx_ts,create_sig,dev_first_buy_s,dev_first_buy_sol,dev_first_buy_tokens,dev_supply_share,dev_same_slot_buyers,dev_fee_lamports_med,dev_first_sell_s,dev_sold_share_30m,member_first_buy_s,member_first_buyer,member_buyers_n,member_buy_sol_30m,member_first_sell_s,member_sell_sol_30m,kol_first_buy_s,kol_buyers_n,kol_buy_sol_30m,outside_first_buy_s,outside_buy_sol_5m,outside_buy_sol_30m,sol_in_1m,sol_in_5m,sol_in_15m,sol_in_30m,peak_ts_s,peak_price_sol,peak_mult_vs_dev,top10_wallets_share_30m,n_wallets_net_long_30m,x_truncated,x_window_last_s,x_pool_phase,x_curve_last_s,x_quote_mint,x_quote_per_sol_med,x_n_trade_tx_30m,x_n_noop_tx_30m,x_n_transfer_tx_30m,x_trader_ne_feepayer_n,x_dev_n_tx,x_dev_n_buys,x_dev_n_sells,x_dev_buy_sol_30m,x_dev_sell_sol_30m,x_member_buyers,x_member_sellers_n,x_book_ath_mc,x_book_holders,x_book_create_ts
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,6UCR7sQGnjXe8vnQvYgb5XnUaqy6g14AZimhyYpfpump,JANICE,1783827541,False,3711.0646,69,34,35,33,1783827541,jF45djBjF9gKrM1dFyU46bsuGZtVCNZt2bUbE3i66SHRhY3P8hbD8LaZK5DFXLGxsEyDzZEhpcLvLiSpBESVhFh,0,0.011567822,353134.691458,0.00035313469145799997,4,702645.0,44,1.0,,,0,0.0,,0.0,,,,0,21.203644639000004,21.203644639000004,17.261728204,21.215212461,21.215212461,21.215212461,2,4.685325451061637e-08,1.430304648135981,1.0,4,False,515,False,515,,,69,0,0,0,2,1,1,0.011567822,0.011105113,,0,3711.0646,2,1783827541
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,836c2hWbw1qnQYuTnoA1rUruqg3vmVHw7DEbr3pPpump,Jutsu,1783828838,False,2856.8033,28,15,13,15,1783828838,2YFftLMnrxPx4aArrg1XwdUDnz5jVcn45vs6VmdTqgqsJ5e8uAHagqgyhw5b2kDQ7jDA96jUTDyiJ6PQ9fYbGXx4,0,0.011567822,353134.691458,0.00035313469145799997,2,646752.0,,0.0,,,0,0.0,,0.0,,,,0,6.784185567,6.784185567,6.795753389,6.795753389,6.795753389,6.795753389,2,3.650769004872649e-08,1.1144822129179828,1.0,4,False,311,False,311,,,28,0,0,0,1,1,0,0.011567822,0.0,,0,2856.8033,1,1783828838
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,GEJJBxVfBXfVRecFXXH53JWSHU3TsEXLv26v3aF9pump,FLUFF,1784571613,False,4304.1421,100,47,53,39,1784571613,36w5YCj24sF7RQBmbmnGtSeJnHJGqb6aqsfG3TbG5cq7mkwV92s8Ub9yvCaKfVLGKG9EXEaa3p6gPFK26EnfGGwT,0,3.101691281,100492447.15929,0.10049244715929,2,5002627.5,33,1.0,,,0,0.0,,0.0,,,,0,28.431954997000002,28.431954997000002,28.096609245,31.533646278000003,31.533646278000003,31.533646278000003,1,4.653468169608885e-08,1.5076884247199807,,0,False,610,False,610,,,100,0,0,0,2,1,1,3.101691281,3.3679693879999997,,0,4304.1421,1,1784571613
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,Df1DiNR1DDo93Po2PDBGSEjmCsm2rapWPQkajsaCpump,TYGR,1784592607,False,4581.7666,142,45,97,41,1784592607,9vQxk5VoRPeE3itRaqZRupRgUkAuaY4pXY3V2tbdeswbbRBuRx8d5Dxg2pFjAUst4FHZpLqm3Zz8pbq5zXhnRK7,0,2.9646542409999994,96449438.144093,0.09644943814409301,2,4000000.0,18,1.0,,,0,0.0,,0.0,,,,0,26.105749249,26.105749249,15.232031248999998,34.107440526,34.107440526,34.107440526,245,5.879336194417012e-08,1.9127312209618001,1.0,1,False,1012,False,1012,,,142,0,0,1,10,2,8,8.001691276999999,7.350803406000001,,0,4581.7666,2,1784592607
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,47pWDLGYJUW35oGg3Cp4eCbqx986YKWMHwoYPhvdpump,HITLERHAUS,1785699719,False,68661.34,1039,562,469,318,1785699719,ki7JZXYbjiUg4vVRr8q7fiDzfHEMo8pNKrz1sbfPB9zF9C8pU6nMjr2mQqQaeWnkhz5VDMhUNuXbgrfw9zSXMBG,0,1.97699992,66285714.223523,0.066285714223523,1,10000000.0,36,1.0,6,hashbergers,1,1.955555555,,0.0,,,,0,105.91931415119582,237.53252620269853,67.181401773,109.85186962619584,214.47808756619585,241.46508167769855,705,1.3921583689750013e-07,4.667689202524744,0.46737706416658586,89,False,1790,False,1790,,,1029,10,0,24,5,1,3,1.97699992,5.68478308,hashbergers,0,68661.34,81,1785699719
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,24GL13YmCiJpmbkvgK2HjWAfFeaMj5toukGEJv7gpump,LARD,1786237904,False,4749.0268,361,131,119,81,1786237904,59rQm2Nf7Thw5zJBi7XUcHxziNDwy5Q1WJRUTC8SD28YPYUjFGwkfJ8ecwLWEYdtegB7byQaMHgJx9nKRgrDKBb1,0,0.01156628,353079.611294,0.000353079611294,2,502500.0,32,1.0,,,0,0.0,,0.0,,,,0,53.490091145,53.57479940899999,28.062053399,53.501657425,53.573335001,53.586365689,126,6.199503308899989e-08,1.892499765285187,1.0,5,False,1561,False,1561,,,250,111,0,7,2,1,1,0.01156628,0.014031088,,0,4749.0268,1,1786237904
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,24UkJU6YFAecpbxpTaaqHCSb9msttLFFrhaKxB7Npump,PHOUSE,1786500154,False,12190.173,1242,619,525,337,1786500154,4KqPAHsQ5rJUYs74CHRQfMhaZQoAynZCayuiXXEn598M63vbTi9ErqcV1oxpragzo9QhrMzjAX5M6cJzztTdvHtp,0,1.97669128,66275996.872556,0.066275996872556,5,1000000.0,9,0.599999999999991,16,hashbergers,1,3.446913576,105,2.200953826,,,,0,148.80184324500001,286.69565676831434,58.801236538000005,153.97853452200002,251.05069502431434,292.11926162431433,643,1.57826912501534e-07,5.29173982057372,0.5430668408595863,71,False,1782,False,1782,,,1140,102,0,33,3,1,2,1.97669128,2.6054769959999997,hashbergers,1,12190.173,10,1786500154
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,24XgYm2BYcLd3bbL1fqkZjaJBEZa85a8GwyEymbRpump,BHOUSSSE,1786589396,False,5317.5671,291,93,95,80,1786589396,5jvi34RFZkhe3tyajoAEDFU12SAAsKtSnM85qCBsrifta7XFd7h75T21iFJueUdq3rGpnAmTMAPMH9hstXL1Yoyi,0,0.9891912800000001,34194029.850746,0.034194029850745995,6,502500.0,11,1.0,,,0,0.0,,0.0,,,,0,43.347218407000014,44.03857643000001,40.81657775400001,44.33640968700001,45.027767710000006,45.027767710000006,41,7.013409561622811e-08,2.4243717140898955,1.0,3,False,1176,False,1176,,,188,103,0,0,2,1,1,0.9891912800000001,1.651840694,,0,5317.5671,1,1786589396
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,24ZzpEjsP8fFhTema9hz6J9xFQ63Ak7yVx4S4TTDpump,it,1786636915,False,37886.244,4455,2246,1715,1331,1786636915,2zUehkBUH9QQUr9rKuY6TDgAwsFGb7kqSSTLATUGUcvt13K1AAiESYfxjcxmK1czj4K5Up7XeDnLbPz7nRYknDb5,0,4.93919128,151640429.338103,0.15164042933810298,9,5000000.0,8,0.7950848064230877,,,0,0.0,,0.0,,,,0,166.531758723,903.5544929080002,69.50396417000003,173.23112217099998,753.4480902970001,913.0100919490001,442,4.773576559662935e-07,14.655581408979005,0.3169012346447659,340,False,1799,True,422,,,3944,511,0,310,13,11,2,9.455599041000001,8.822167011000001,,0,37886.244,57,1786636915
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,2BfDPz5ScKtYstXezVkViGjfHB5hmzeGGGg19U9Qpump,NOOB,1786725394,False,21626.833,1505,813,594,519,1786725394,5vy9oxkuGF36aamMcJXrBJH7s2S6FWCZjif9UjazaE8BNrHoxpcojhEX4DawcdjcZQYEyb8o2aZTRN97x8y6b6wr,0,4.939962883,151660777.334045,0.15166077733404498,2,1000000.0,15,0.7922898256296089,110,hashbergers,1,3.061728393,,0.0,,,,0,104.458825233,279.9063147909925,33.598286292999994,112.361751078,175.12712762,287.96005463999256,1482,2.864454571946367e-07,8.794102654383146,0.36350850515576827,177,False,1795,False,1795,,,1405,100,0,61,10,3,7,4.992011456,7.081208568,hashbergers,0,21626.833,10,1786725394
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,Er22gEynp2fmYuzhZNhs3E3TDVwTWb1mS1LSvE4NG7TM,MOONCAT,1788298625,False,10243.084,716,318,301,216,1788298625,37mP1KykuVBCpfProqmQHnNkNkAwzLfrvWTK5X8BtdYnSBbhkSv8h9jigJJrQX9LNNnAJyZpt5jenprR4gVVH7hT,436,1.48148148,34358321.541338,0.034358321541338,8,1000000.0,512,0.20000000000001167,,,0,0.0,,0.0,,,,0,72.378458443,151.81038098699997,55.728453611,72.378458443,149.68740330600002,153.291862467,14,9.804752254557272e-08,2.2739051087917574,0.962999561098572,21,False,1526,False,1526,,,619,97,0,28,3,1,1,1.48148148,0.332293611,,0,10243.084,2,1788298625
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,99RC9CG3ktYrg8f347PoazxNRgNkY6GxvwuZ9WNfpump,all/in,1788381290,False,65920.182,264,148,86,116,1788381290,4er9VwzJfemdCLs5GoSGX8hwbtDVf4wjg68UREc7WrDVxbBSxeeV5jhmp3HpVUdJbRTdiUeQvCEM8HEZQNe4ADXS,0,83.952308562,790509209.095922,0.790509209095922,0,25890.0,,0.0,,,0,0.0,,0.0,,,,1,18.440575574999993,29.751993845,101.40528629899998,102.39288413699998,111.52629200199999,113.704302407,470,6.587287844685698e-07,6.202702216752022,0.9994012699566266,36,False,1740,True,13,,,234,30,0,37,1,1,0,83.952308562,0.0,,0,65920.182,12,1788381290
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,ADixsQei7hVHxuJpysr3nbiKtBNHZRFs1HgXLzMjfpAi,TOLYBOT,1788717470,False,34900.063,436,2,0,2,1788717470,,0,0.0005073015063366949,143177268.031382,0.143177268031382,1,417066.0,,0.0,,,0,0.0,,0.0,,,,0,0.0030201794936633047,0.0030201794936633047,0.003527481,0.003527481,0.003527481,0.003527481,,,,1.0,2,False,1789,False,1789,,,1,0,435,1,7,1,0,0.0005073015063366949,0.0,,0,34900.063,4,1788717470
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,9LDxzX8JAEYQCryJqhbt29vtzxNj3kiin5JbARnXetyr,ZEC,1788803019,False,7768.5095,336,125,136,106,1788803019,4w4JgqBjTQsdKaKhKSckP4v3WkrceDM2tq87rZk5N1BeeG29ZWiAQU6gh2xkqegjeFr6xaW1LprSye1ZjTCyc2RN,0,6.874391153,200000000.0,0.2,0,5000.0,17,0.75,,,0,0.0,,0.0,,,,1,44.451551962,61.659577878,31.703610823,51.325943115,51.508901964,68.53396903100001,4,7.463262164691734e-08,2.171323102973199,1.0,10,False,1360,False,1360,,,261,75,0,7,3,1,1,6.874391153,7.054624739,,0,7768.5095,2,1788803019
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,2v5bfAN2sHp2u6MeyTPT5Jvrs5Vc6R88zaWNqYdBzBnE,NUKE,1788884194,False,14987.436,632,306,269,209,1788884194,3gCepLqux3J97W5emMJ36sCNUzZiTXDgPKXxq4FATvjV7STMfVs4k1Jm3d4qiwGG1jHzrLa7R7TDJ2Gr9rdnDTDs,0,6.874391153,200000000.0,0.2,0,193322.0,51,0.9521028110097943,,,0,0.0,,0.0,,,,1,38.669328665,135.850098155,30.545846436999998,45.543719818,121.59024870600001,143.712143628,603,1.443320167301847e-07,4.199121449968638,0.8430660055049606,21,False,1781,False,1781,,,575,57,0,35,16,2,13,7.862045473,8.740879486999999,,0,14987.436,2,1788884194
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,Doe8QbLf9rS8CsaAvJTJzHG2pzaSL33xgNPoLPviRq8s,WIF,1788909209,False,10492.678,158,2,0,2,1788909209,,0,0.0008931714015625815,251236303.089033,0.251236303089033,1,115027.0,,0.0,,,0,0.0,,0.0,,,,0,0.002634309598437418,0.002634309598437418,0.003527481,0.003527481,0.003527481,0.003527481,,,,1.0,2,False,912,False,912,,,1,0,157,1,12,1,0,0.0008931714015625815,0.0,,0,10492.678,1,1788909209
jester,4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z,3x3fk91aKw1nPKgrkVESCVbh1WFpXLHuERXMeHLepump,ISRAELI,1788983885,False,8639.2349,17,10,7,8,1788983885,2Dy5J7jeYgBiixPPxVQsE5n91a3NRyhJMjXoET1TimXKWs8k7R7SPQRxWhBePAsSQrwseH3jhQzovYgg7siUsV7V,0,19.34229587863971,339097055.575573,0.339097055575573,0,485873.5,219,1.0,,,0,0.0,,0.0,,,,95,2.156578389410717,2.156578389410717,19.34229587863971,21.498874268050425,21.498874268050425,21.498874268050425,219,8.463177584753717e-08,1.4837114569074636,1.0,1,False,1283,False,1283,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,0.13309325615491752,17,0,0,1,2,1,1,19.34229587863971,19.660675571376938,,0,8639.2349,1,1788983885
